ID,Name,Age,City,Salary,JoinDate
2077,Name_2077,46.0,City_76,76317.23,2020-05-26
2078,Name_2078,47.0,City_77,51861.9,2021-12-05
2079,Name_2079,48.0,City_78,109329.79,2022-02-03
2080,Name_2080,49.0,City_79,35184.48,2020-03-12
2081,Name_2081,50.0,City_80,109921.71,2021-05-23
2082,Name_2082,51.0,,41715.06,2022-01-17
2083,Name_2083,52.0,City_82,64299.53,2020-06-25
2084,Name_2084,53.0,City_83,78970.71,2021-08-13
2085,Name_2085,54.0,City_84,93572.28,2022-01-18
2086,Name_2086,55.0,City_85,37051.6,2020-01-27
2087,Name_2087,56.0,City_86,38213.55,2021-09-17
2088,Name_2088,57.0,City_87,62525.87,2022-08-26
2089,Name_2089,58.0,,43549.12,2020-01-05
2090,Name_2090,,City_89,88548.46,2021-08-02
2091,Name_2091,60.0,City_90,62611.36,2022-03-05
2092,Name_2092,61.0,City_91,73229.15,2020-08-04
2093,Name_2093,62.0,City_92,118392.04,2021-10-10
2094,Name_2094,,City_93,86708.79,2022-07-16
2095,Name_2095,64.0,City_94,105301.37,2020-06-07
2096,Name_2096,65.0,City_95,107764.99,unknown
2097,Name_2097,66.0,,95992.46,2022-06-01
2098,Name_2098,,City_97,32043.68,2020-02-19
2099,Name_2099,68.0,,97492.32,unknown
2100,,,City_99,84071.98,2022-01-19
2101,Name_2101,20.0,City_0,53835.82,2020-09-21
2102,Name_2102,21.0,City_1,80974.07,2021-12-04
2103,Name_2103,22.0,City_2,62347.4,2022-01-13
2104,Name_2104,23.0,,72768.68,2020-02-28
2105,Name_2105,24.0,,70308.38,2021-10-22
2106,Name_2106,25.0,City_5,111749.59,2022-07-26
2107,Name_2107,26.0,,70808.54,2020-10-21
2108,Name_2108,27.0,City_7,36284.67,2021-04-12
2109,Name_2109,,City_8,40933.35,2022-03-06
2110,Name_2110,29.0,City_9,81698.84,2020-12-10
2111,Name_2111,30.0,City_10,63927.77,2021-08-24
2112,Name_2112,31.0,City_11,103860.47,2022-05-24
2113,Name_2113,32.0,City_12,60358.84,2020-08-14
2114,Name_2114,33.0,City_13,41284.14,2021-03-27
2115,Name_2115,34.0,,76292.9,unknown
2116,Name_2116,,City_15,97198.75,2020-03-01
2117,Name_2117,,City_16,110453.18,2021-03-09
2118,Name_2118,37.0,City_17,58802.9,2022-06-26
2119,Name_2119,38.0,,72015.18,2020-04-28
2120,Name_2120,39.0,City_19,72335.12,2021-07-08
2121,Name_2121,40.0,City_20,60151.27,2022-05-28
2122,Name_2122,41.0,City_21,86733.6,2020-12-23
2123,Name_2123,42.0,City_22,84913.47,2021-07-18
2124,Name_2124,43.0,City_23,64058.39,2022-02-03
2125,Name_2125,44.0,City_24,N/A,2020-11-28
2126,Name_2126,45.0,City_25,58185.65,2021-04-07
2127,Name_2127,46.0,City_26,117954.4,unknown
2128,Name_2128,47.0,City_27,49878.45,2020-12-15
2129,Name_2129,48.0,City_28,86225.51,2021-10-13
2130,Name_2130,49.0,City_29,61589.52,unknown
2131,Name_2131,50.0,City_30,32410.41,2020-11-11
2132,Name_2132,51.0,City_31,96595.7,2021-12-10
2133,,52.0,,63742.06,2022-01-04
2134,Name_2134,53.0,City_33,115219.53,2020-01-06
2135,Name_2135,54.0,City_34,72250.9,2021-09-26
2136,Name_2136,55.0,City_35,50929.16,2022-05-22
2137,Name_2137,56.0,City_36,81407.62,unknown
2138,Name_2138,57.0,City_37,N/A,2021-08-01
2139,Name_2139,,City_38,43977.89,2022-08-01
2140,Name_2140,59.0,City_39,106420.67,2020-06-02
2141,Name_2141,60.0,City_40,110622.23,2021-12-25
2142,Name_2142,61.0,City_41,60239.8,2022-05-15
2143,Name_2143,62.0,City_42,38322.13,2020-08-06
2144,Name_2144,63.0,City_43,35223.04,2021-12-03
2145,Name_2145,,City_44,N/A,2022-08-04
2146,Name_2146,65.0,City_45,104714.13,2020-05-25
2147,Name_2147,,City_46,47916.23,2021-01-12
2148,Name_2148,67.0,City_47,N/A,2022-03-24
2149,,68.0,City_48,101827.94,2020-03-18
2150,Name_2150,69.0,City_49,74751.14,2021-10-17
2151,Name_2151,20.0,City_50,94831.44,2022-08-12
2152,Name_2152,21.0,City_51,45101.38,2020-05-03
2153,Name_2153,22.0,City_52,34147.18,2021-02-20
2154,Name_2154,23.0,,N/A,2022-09-13
2155,Name_2155,24.0,City_54,N/A,2020-01-18
2156,Name_2156,25.0,City_55,35447.04,2021-12-06
2157,,26.0,City_56,104784.59,2022-10-23
2158,Name_2158,27.0,City_57,85941.75,2020-04-08
2159,Name_2159,28.0,City_58,49956.12,2021-01-19
2160,Name_2160,29.0,City_59,89900.13,2022-04-01
2161,Name_2161,,City_60,49208.01,2020-09-23
2162,Name_2162,,City_61,66532.49,unknown
2163,Name_2163,32.0,City_62,N/A,2022-11-27
2164,Name_2164,33.0,City_63,89620.16,2020-03-16
2165,,34.0,City_64,59669.78,2021-02-28
2166,Name_2166,35.0,City_65,81533.57,2022-10-27
2167,Name_2167,36.0,City_66,47304.98,2020-05-01
2168,Name_2168,37.0,City_67,108911.07,2021-04-17
2169,Name_2169,,City_68,39878.75,2022-02-15
2170,Name_2170,39.0,City_69,102954.19,2020-01-15
2171,Name_2171,40.0,City_70,97469.9,2021-06-15
2172,Name_2172,41.0,City_71,96618.52,unknown
2173,Name_2173,42.0,City_72,77243.83,2020-12-04
2174,Name_2174,43.0,City_73,112579.12,2021-04-26
2175,Name_2175,44.0,City_74,57519.63,2022-01-24
2176,Name_2176,45.0,City_75,84407.57,unknown
2177,Name_2177,46.0,City_76,43415.97,2021-04-25
2178,Name_2178,47.0,City_77,97259.79,2022-02-03
2179,Name_2179,48.0,City_78,53223.4,2020-11-17
2180,Name_2180,49.0,City_79,113729.51,2021-07-03
2181,Name_2181,50.0,City_80,96643.42,2022-11-09
2182,Name_2182,51.0,City_81,94718.13,2020-10-06
2183,Name_2183,52.0,City_82,95192.27,unknown
2184,Name_2184,53.0,City_83,78046.91,2022-11-21
2185,Name_2185,54.0,City_84,49317.75,2020-12-12
2186,Name_2186,55.0,City_85,N/A,2021-01-10
2187,Name_2187,,City_86,97060.09,2022-05-12
2188,Name_2188,57.0,City_87,35349.45,2020-08-12
2189,Name_2189,,City_88,99318.02,2021-06-24
2190,Name_2190,59.0,City_89,39320.39,2022-01-21
2191,Name_2191,60.0,City_90,113449.68,2020-12-19
2192,Name_2192,61.0,City_91,96363.34,2021-05-02
2193,Name_2193,62.0,City_92,32948.93,2022-12-09
2194,Name_2194,63.0,City_93,60109.62,unknown
2195,Name_2195,64.0,City_94,96436.04,2021-09-27
2196,Name_2196,65.0,City_95,80850.11,unknown
2197,Name_2197,66.0,City_96,59416.49,2020-04-10
2198,Name_2198,67.0,City_97,119082.34,2021-01-25
2199,Name_2199,68.0,City_98,117338.93,2022-11-22
2200,Name_2200,69.0,City_99,87908.88,2020-11-05
2201,Name_2201,20.0,City_0,32191.35,2021-12-13
2202,Name_2202,21.0,City_1,84364.89,2022-11-12
2203,Name_2203,22.0,City_2,102638.32,2020-12-10
2204,,23.0,,41684.22,2021-04-23
2205,Name_2205,24.0,City_4,84979.74,2022-07-11
2206,Name_2206,25.0,City_5,41064.24,2020-04-11
2207,Name_2207,,City_6,59831.28,2021-02-07
2208,Name_2208,27.0,City_7,105490.49,2022-06-12
2209,Name_2209,,City_8,44830.01,2020-10-20
2210,Name_2210,29.0,,N/A,2021-09-16
2211,Name_2211,30.0,City_10,40247.42,2022-07-20
2212,Name_2212,31.0,City_11,85784.53,2020-04-13
2213,Name_2213,32.0,City_12,N/A,2021-02-24
2214,Name_2214,33.0,City_13,48872.52,2022-09-07
2215,Name_2215,34.0,City_14,118469.6,2020-06-26
2216,Name_2216,35.0,City_15,N/A,2021-03-10
2217,,36.0,City_16,90098.0,2022-01-10
2218,Name_2218,37.0,City_17,51997.67,unknown
2219,Name_2219,38.0,,116055.94,2021-01-05
2220,Name_2220,39.0,City_19,53610.2,2022-10-03
2221,Name_2221,40.0,City_20,69140.0,2020-06-01
2222,Name_2222,41.0,City_21,96213.15,unknown
2223,Name_2223,42.0,City_22,42783.91,2022-10-01
2224,Name_2224,43.0,City_23,67724.19,unknown
2225,Name_2225,44.0,,33728.25,2021-09-21
2226,Name_2226,45.0,City_25,76280.02,2022-09-25
2227,Name_2227,46.0,City_26,38938.61,2020-11-17
2228,Name_2228,47.0,,98619.87,2021-02-13
2229,Name_2229,48.0,City_28,95634.42,2022-04-26
2230,Name_2230,49.0,City_29,97314.8,2020-07-03
2231,Name_2231,50.0,City_30,74277.24,2021-05-06
2232,Name_2232,51.0,City_31,N/A,2022-01-06
2233,Name_2233,52.0,City_32,88126.46,2020-02-12
2234,Name_2234,53.0,City_33,82286.84,2021-05-25
2235,Name_2235,54.0,City_34,58114.96,2022-05-24
2236,Name_2236,55.0,City_35,90851.53,2020-04-27
2237,,,City_36,35175.97,2021-12-15
2238,Name_2238,57.0,City_37,66499.2,2022-11-02
2239,Name_2239,58.0,City_38,N/A,2020-09-15
2240,Name_2240,59.0,City_39,66796.83,2021-09-01
2241,Name_2241,60.0,City_40,102820.48,2022-07-22
2242,Name_2242,61.0,City_41,90718.0,unknown
2243,Name_2243,62.0,City_42,97621.3,2021-04-10
2244,Name_2244,63.0,City_43,86621.34,2022-11-09
2245,Name_2245,64.0,City_44,53483.12,2020-03-16
2246,Name_2246,65.0,City_45,73224.89,2021-03-01
2247,Name_2247,66.0,City_46,N/A,2022-09-13
2248,Name_2248,67.0,City_47,89820.62,2020-01-02
2249,Name_2249,68.0,City_48,116101.43,2021-07-28
2250,Name_2250,69.0,City_49,73133.49,2022-06-25
2251,Name_2251,20.0,City_50,116592.78,2020-04-14
2252,Name_2252,21.0,City_51,47106.8,2021-05-20
2253,Name_2253,22.0,City_52,56018.25,2022-10-02
2254,Name_2254,23.0,City_53,N/A,2020-01-10
2255,Name_2255,,City_54,94793.3,2021-04-26
2256,Name_2256,,City_55,76934.57,2022-09-12
2257,,26.0,City_56,111827.46,2020-05-22
2258,Name_2258,27.0,City_57,103092.17,2021-05-15
2259,Name_2259,28.0,City_58,93827.47,2022-10-11
2260,Name_2260,29.0,City_59,80969.33,2020-12-28
2261,Name_2261,30.0,City_60,59064.86,2021-01-22
2262,Name_2262,31.0,City_61,65976.76,2022-05-11
2263,Name_2263,32.0,City_62,64137.53,2020-12-07
2264,Name_2264,33.0,City_63,N/A,2021-11-25
2265,Name_2265,34.0,City_64,48317.45,2022-07-25
2266,Name_2266,35.0,City_65,116901.65,2020-08-10
2267,Name_2267,36.0,City_66,106821.88,unknown
2268,Name_2268,37.0,City_67,37671.14,2022-06-16
2269,Name_2269,38.0,City_68,73787.47,2020-05-23
2270,Name_2270,39.0,City_69,111105.93,2021-05-07
2271,Name_2271,40.0,City_70,49921.65,2022-06-28
2272,Name_2272,41.0,City_71,N/A,2020-08-06
2273,Name_2273,42.0,City_72,30000.0,2021-06-07
2274,Name_2274,43.0,City_73,49277.05,2022-12-04
2275,Name_2275,44.0,City_74,98106.38,unknown
2276,Name_2276,45.0,City_75,31855.51,2021-01-22
2277,Name_2277,46.0,City_76,79832.13,unknown
2278,Name_2278,47.0,City_77,46515.78,2020-05-12
2279,Name_2279,48.0,City_78,91390.41,2021-11-02
2280,Name_2280,49.0,City_79,N/A,2022-02-26
2281,Name_2281,50.0,City_80,116053.83,2020-02-20
2282,Name_2282,51.0,,70316.04,2021-11-26
2283,Name_2283,52.0,City_82,59876.35,unknown
2284,Name_2284,53.0,City_83,78471.92,2020-12-14
2285,Name_2285,54.0,City_84,63250.71,2021-04-08
2286,Name_2286,55.0,City_85,102348.86,2022-11-27
2287,Name_2287,56.0,,45318.32,2020-02-02
2288,Name_2288,,City_87,66402.68,2021-10-18
2289,Name_2289,58.0,City_88,84666.63,2022-08-04
2290,Name_2290,59.0,City_89,43407.11,2020-08-28
2291,Name_2291,60.0,City_90,89223.88,2021-04-24
2292,Name_2292,61.0,City_91,107817.59,unknown
2293,Name_2293,62.0,City_92,47490.28,2020-04-05
2294,Name_2294,63.0,City_93,60519.68,2021-11-12
2295,Name_2295,64.0,City_94,71478.17,unknown
2296,Name_2296,65.0,City_95,75988.89,unknown
2297,Name_2297,66.0,City_96,73517.99,2021-01-11
2298,Name_2298,67.0,City_97,119407.21,2022-06-06
2299,Name_2299,68.0,City_98,33288.2,2020-10-05
2300,Name_2300,69.0,City_99,N/A,2021-10-25
2301,Name_2301,20.0,City_0,50845.65,2022-09-06
2302,Name_2302,21.0,,86529.58,2020-04-24
2303,Name_2303,22.0,City_2,46625.91,2021-08-03
2304,Name_2304,23.0,City_3,78550.2,2022-11-10
2305,Name_2305,24.0,City_4,40481.03,2020-04-23
2306,Name_2306,,City_5,91065.23,2021-09-03
2307,Name_2307,,City_6,84130.76,2022-07-19
2308,Name_2308,27.0,City_7,41531.0,2020-07-01
2309,Name_2309,28.0,City_8,62464.75,2021-08-08
2310,,29.0,City_9,38776.41,2022-09-03
2311,Name_2311,30.0,City_10,76771.28,2020-09-16
2312,Name_2312,31.0,City_11,79142.75,2021-07-02
2313,Name_2313,32.0,,68185.14,2022-10-19
2314,Name_2314,33.0,City_13,N/A,unknown
2315,Name_2315,34.0,City_14,52255.56,unknown
2316,Name_2316,35.0,City_15,116570.5,2022-10-16
2317,Name_2317,36.0,City_16,30926.04,2020-07-04
2318,Name_2318,37.0,City_17,79604.8,2021-11-22
2319,Name_2319,38.0,City_18,77651.32,2022-02-06
2320,,39.0,City_19,103554.43,2020-11-25
2321,Name_2321,40.0,City_20,90372.12,2021-11-15
2322,Name_2322,41.0,City_21,72562.27,unknown
2323,Name_2323,42.0,City_22,81333.26,2020-05-09
2324,,43.0,City_23,101211.52,2021-10-11
2325,Name_2325,44.0,City_24,95349.87,2022-11-13
2326,Name_2326,,,107282.6,2020-03-28
2327,Name_2327,46.0,,N/A,2021-07-01
2328,Name_2328,47.0,City_27,58539.38,2022-01-19
2329,Name_2329,48.0,City_28,34385.73,2020-02-22
2330,Name_2330,49.0,City_29,97114.99,2021-09-21
2331,Name_2331,50.0,City_30,47182.35,2022-11-25
2332,Name_2332,51.0,City_31,33251.35,2020-08-03
2333,Name_2333,52.0,City_32,104848.9,2021-06-26
2334,Name_2334,53.0,City_33,58770.14,unknown
2335,Name_2335,54.0,City_34,31094.43,2020-12-02
2336,Name_2336,55.0,City_35,58483.81,2021-01-22
2337,Name_2337,56.0,City_36,N/A,2022-05-24
2338,Name_2338,57.0,City_37,54013.98,2020-01-11
2339,Name_2339,58.0,City_38,36099.37,2021-07-26
2340,Name_2340,59.0,City_39,37145.4,unknown
2341,Name_2341,60.0,City_40,98716.55,2020-12-19
2342,Name_2342,61.0,City_41,32553.61,2021-07-12
2343,Name_2343,62.0,City_42,98897.14,2022-03-07
2344,Name_2344,,City_43,N/A,2020-01-26
2345,Name_2345,64.0,,42296.75,2021-09-12
2346,Name_2346,,City_45,94773.85,2022-06-06
2347,Name_2347,66.0,City_46,110485.64,2020-02-27
2348,Name_2348,67.0,City_47,113939.04,2021-11-19
2349,Name_2349,68.0,City_48,82274.83,2022-08-12
2350,Name_2350,69.0,City_49,47576.73,2020-04-25
2351,Name_2351,20.0,City_50,92025.83,2021-01-05
2352,Name_2352,21.0,City_51,39227.08,2022-08-27
2353,Name_2353,22.0,City_52,38831.42,2020-05-27
2354,Name_2354,23.0,City_53,103973.0,2021-05-02
2355,Name_2355,24.0,City_54,71614.82,2022-04-25
2356,Name_2356,25.0,City_55,43228.2,2020-11-08
2357,Name_2357,26.0,City_56,41067.9,2021-02-06
2358,Name_2358,27.0,City_57,105672.77,2022-07-13
2359,,28.0,City_58,38580.43,2020-04-08
2360,Name_2360,29.0,City_59,71508.2,2021-10-02
2361,Name_2361,30.0,City_60,46192.29,2022-12-27
2362,Name_2362,31.0,City_61,94250.93,2020-09-10
2363,,,City_62,105032.72,2021-04-22
2364,Name_2364,33.0,City_63,80951.25,2022-04-26
2365,Name_2365,34.0,City_64,86299.21,2020-01-27
2366,Name_2366,35.0,City_65,69544.71,2021-05-26
2367,Name_2367,36.0,City_66,37389.84,2022-04-16
2368,Name_2368,37.0,City_67,49951.41,unknown
2369,Name_2369,38.0,City_68,93341.79,2021-10-05
2370,Name_2370,,City_69,38730.24,2022-06-06
2371,Name_2371,40.0,City_70,72850.82,2020-03-12
2372,Name_2372,,City_71,45279.01,2021-10-20
2373,Name_2373,42.0,City_72,63411.28,2022-09-20
2374,Name_2374,43.0,City_73,47862.04,2020-02-13
2375,Name_2375,,City_74,N/A,2021-02-21
2376,Name_2376,45.0,City_75,87528.41,2022-07-08
2377,Name_2377,,City_76,N/A,2020-06-05
2378,Name_2378,47.0,City_77,104110.46,2021-07-15
2379,Name_2379,48.0,City_78,69348.88,2022-10-22
2380,Name_2380,49.0,City_79,36049.1,2020-01-28
2381,Name_2381,,City_80,39440.82,2021-07-13
2382,Name_2382,,City_81,89477.44,2022-09-27
2383,Name_2383,52.0,,113000.81,2020-08-02
2384,Name_2384,53.0,City_83,N/A,2021-08-01
2385,Name_2385,54.0,City_84,51283.43,unknown
2386,Name_2386,55.0,City_85,40124.77,2020-08-05
2387,Name_2387,56.0,City_86,102647.39,2021-11-14
2388,Name_2388,57.0,City_87,88771.04,2022-09-23
2389,Name_2389,58.0,City_88,N/A,2020-11-28
2390,Name_2390,59.0,City_89,57815.11,2021-08-04
2391,Name_2391,60.0,City_90,43309.34,2022-11-05
2392,Name_2392,61.0,City_91,80176.47,2020-09-25
2393,Name_2393,62.0,City_92,108408.69,2021-02-15
2394,,,City_93,N/A,2022-10-18
2395,Name_2395,64.0,City_94,42345.58,2020-06-22
2396,Name_2396,65.0,City_95,36426.8,2021-07-21
2397,Name_2397,66.0,City_96,67124.04,2022-11-14
2398,Name_2398,67.0,City_97,74132.98,2020-11-23
2399,Name_2399,68.0,City_98,78309.87,2021-05-21
2400,Name_2400,,City_99,53945.36,2022-07-13
2401,Name_2401,20.0,City_0,85125.89,2020-05-18
2402,,,City_1,115168.39,2021-03-22
2403,Name_2403,22.0,City_2,43506.78,2022-09-09
2404,Name_2404,23.0,City_3,75723.77,2020-12-19
2405,Name_2405,24.0,City_4,76085.74,2021-07-08
2406,Name_2406,25.0,City_5,60479.62,2022-02-23
2407,Name_2407,26.0,City_6,N/A,2020-09-09
2408,Name_2408,27.0,City_7,37801.46,2021-12-03
2409,Name_2409,28.0,City_8,79764.16,unknown
2410,Name_2410,29.0,City_9,82344.11,unknown
2411,Name_2411,30.0,City_10,71907.06,2021-11-10
2412,,31.0,City_11,67730.68,2022-12-01
2413,Name_2413,,City_12,53159.73,2020-05-25
2414,Name_2414,33.0,City_13,54817.88,2021-08-24
2415,Name_2415,34.0,City_14,52768.66,2022-09-02
2416,Name_2416,35.0,City_15,44803.04,2020-01-21
2417,,36.0,City_16,52813.15,2021-11-22
2418,Name_2418,,City_17,97424.09,2022-11-26
2419,Name_2419,38.0,City_18,76957.11,2020-07-14
2420,Name_2420,39.0,City_19,60568.33,2021-09-08
2421,,40.0,City_20,76393.49,unknown
2422,Name_2422,,City_21,85377.1,unknown
2423,Name_2423,42.0,City_22,67148.29,2021-07-18
2424,Name_2424,43.0,City_23,89850.74,2022-02-26
2425,Name_2425,,City_24,54393.86,2020-06-23
2426,Name_2426,45.0,City_25,30752.82,2021-08-20
2427,Name_2427,46.0,City_26,96415.86,2022-08-14
2428,Name_2428,47.0,City_27,112728.99,2020-12-09
2429,Name_2429,48.0,City_28,66942.73,2021-10-09
2430,Name_2430,,City_29,55737.32,2022-04-18
2431,Name_2431,50.0,City_30,104462.42,2020-05-22
2432,Name_2432,51.0,City_31,76219.92,2021-01-05
2433,Name_2433,52.0,City_32,82214.95,unknown
2434,Name_2434,53.0,City_33,113148.19,2020-02-26
2435,Name_2435,54.0,City_34,67824.31,2021-10-03
2436,Name_2436,55.0,City_35,68478.29,2022-01-14
2437,Name_2437,56.0,City_36,103814.24,2020-11-23
2438,Name_2438,57.0,,37599.97,2021-07-18
2439,Name_2439,,City_38,118401.21,2022-12-10
2440,Name_2440,59.0,City_39,96096.78,2020-08-22
2441,Name_2441,60.0,City_40,119461.6,2021-02-25
2442,Name_2442,61.0,,100351.11,2022-09-09
2443,Name_2443,62.0,City_42,101263.58,2020-01-26
2444,Name_2444,63.0,City_43,66129.53,2021-04-28
2445,Name_2445,64.0,City_44,46291.31,unknown
2446,Name_2446,65.0,,31409.28,2020-03-10
2447,Name_2447,66.0,City_46,63647.57,2021-11-24
2448,Name_2448,67.0,City_47,74486.44,2022-09-06
2449,Name_2449,68.0,City_48,44164.84,2020-08-27
2450,Name_2450,69.0,City_49,108160.81,2021-04-16
2451,Name_2451,20.0,City_50,84824.78,2022-01-13
2452,Name_2452,21.0,City_51,99551.26,2020-08-11
2453,Name_2453,22.0,City_52,69189.25,2021-03-13
2454,Name_2454,23.0,City_53,47396.69,2022-03-09
2455,Name_2455,24.0,City_54,95886.51,unknown
2456,Name_2456,25.0,City_55,66630.13,2021-09-11
2457,Name_2457,26.0,City_56,40338.86,2022-05-21
2458,Name_2458,27.0,City_57,57684.8,2020-12-16
2459,Name_2459,28.0,City_58,111921.81,unknown
2460,Name_2460,29.0,City_59,119050.39,2022-10-28
2461,Name_2461,30.0,City_60,43359.76,2020-06-11
2462,Name_2462,31.0,,86791.38,2021-10-01
2463,Name_2463,32.0,City_62,54805.51,unknown
2464,Name_2464,33.0,City_63,91052.73,2020-04-27
2465,Name_2465,34.0,City_64,31736.98,2021-04-24
2466,Name_2466,35.0,City_65,57600.95,2022-09-04
2467,Name_2467,36.0,City_66,31445.71,2020-03-25
2468,Name_2468,37.0,City_67,97112.61,2021-03-26
2469,Name_2469,38.0,City_68,61587.4,2022-02-14
2470,Name_2470,39.0,City_69,71234.19,2020-11-04
2471,Name_2471,40.0,City_70,43732.91,2021-08-23
2472,Name_2472,,City_71,78663.0,2022-02-17
2473,Name_2473,42.0,City_72,58040.69,2020-11-06
2474,Name_2474,43.0,City_73,110944.19,2021-12-17
2475,Name_2475,,City_74,76211.87,2022-06-13
2476,Name_2476,45.0,City_75,76424.14,2020-01-04
2477,Name_2477,46.0,City_76,47734.75,2021-12-07
2478,Name_2478,47.0,City_77,92519.09,2022-11-08
2479,Name_2479,48.0,City_78,62180.13,unknown
2480,Name_2480,49.0,City_79,83924.02,2021-06-04
2481,Name_2481,50.0,City_80,36810.8,2022-10-16
2482,Name_2482,51.0,City_81,107344.89,2020-02-14
2483,Name_2483,52.0,City_82,105266.87,2021-10-10
2484,Name_2484,,City_83,87932.49,2022-02-17
2485,,54.0,,N/A,2020-01-23
2486,,55.0,City_85,42325.02,2021-12-05
2487,Name_2487,56.0,City_86,58052.77,2022-05-11
2488,Name_2488,57.0,City_87,33798.39,2020-06-06
2489,Name_2489,58.0,City_88,88201.79,unknown
2490,Name_2490,59.0,City_89,43809.55,2022-01-25
2491,Name_2491,60.0,,114725.92,2020-11-25
2492,Name_2492,,City_91,104069.3,2021-01-28
2493,Name_2493,62.0,City_92,99902.63,2022-01-01
2494,Name_2494,63.0,City_93,84855.48,2020-01-16
2495,,,City_94,107191.09,2021-10-24
2496,Name_2496,65.0,City_95,52621.48,2022-04-19
2497,Name_2497,66.0,City_96,81356.54,2020-10-27
2498,,67.0,City_97,81794.89,unknown
2499,Name_2499,,City_98,82389.34,2022-02-08
2500,Name_2500,69.0,City_99,105618.38,2020-03-21
2501,Name_2501,20.0,,59219.92,2021-05-05
2502,,21.0,City_1,59134.35,2022-11-19
2503,Name_2503,22.0,City_2,101142.32,2020-12-28
2504,Name_2504,23.0,,47793.95,2021-07-05
2505,Name_2505,24.0,City_4,N/A,2022-04-15
2506,Name_2506,,,98686.25,unknown
2507,Name_2507,26.0,City_6,74476.2,unknown
2508,Name_2508,27.0,City_7,91231.2,unknown
2509,Name_2509,28.0,City_8,71274.55,2020-01-20
2510,Name_2510,29.0,City_9,88538.98,2021-09-03
2511,Name_2511,30.0,City_10,112254.16,2022-02-27
2512,Name_2512,31.0,City_11,102049.32,2020-05-22
2513,Name_2513,32.0,City_12,78006.72,2021-09-04
2514,Name_2514,33.0,City_13,85175.63,2022-07-19
2515,Name_2515,34.0,City_14,37480.85,2020-01-10
2516,Name_2516,35.0,City_15,111241.11,unknown
2517,Name_2517,36.0,City_16,102239.17,2022-09-13
2518,Name_2518,37.0,City_17,116117.24,2020-08-19
2519,Name_2519,38.0,City_18,63928.18,2021-12-25
2520,Name_2520,39.0,City_19,104705.66,2022-06-16
2521,,40.0,City_20,72608.03,2020-09-21
2522,Name_2522,41.0,City_21,44569.06,2021-12-17
2523,Name_2523,42.0,City_22,66110.24,2022-05-23
2524,Name_2524,43.0,City_23,39219.37,2020-03-12
2525,Name_2525,,City_24,55592.29,2021-05-24
2526,Name_2526,45.0,City_25,100886.35,2022-03-28
2527,Name_2527,46.0,City_26,57333.2,2020-02-09
2528,Name_2528,47.0,City_27,113875.91,2021-11-11
2529,Name_2529,48.0,City_28,58101.49,2022-12-19
2530,,49.0,City_29,84685.24,2020-04-24
2531,Name_2531,50.0,City_30,85619.77,2021-11-10
2532,Name_2532,51.0,City_31,113770.15,2022-10-01
2533,Name_2533,52.0,City_32,108190.54,2020-05-02
2534,Name_2534,53.0,City_33,49655.37,2021-09-27
2535,Name_2535,54.0,City_34,99714.84,2022-03-15
2536,Name_2536,55.0,City_35,48967.83,2020-02-25
2537,Name_2537,56.0,City_36,90998.99,2021-01-14
2538,Name_2538,57.0,City_37,112553.47,2022-01-14
2539,Name_2539,58.0,City_38,92851.01,2020-01-27
2540,Name_2540,,City_39,83882.79,2021-05-02
2541,Name_2541,60.0,City_40,87164.15,2022-08-04
2542,Name_2542,61.0,City_41,79212.37,2020-04-16
2543,Name_2543,62.0,City_42,76554.82,2021-05-27
2544,Name_2544,63.0,City_43,110726.34,2022-07-21
2545,Name_2545,64.0,City_44,58654.44,2020-08-02
2546,Name_2546,65.0,City_45,74292.9,2021-10-26
2547,Name_2547,66.0,City_46,82767.72,2022-03-15
2548,Name_2548,67.0,City_47,90701.33,2020-03-26
2549,Name_2549,68.0,City_48,N/A,2021-04-03
2550,Name_2550,69.0,City_49,32251.86,2022-03-03
2551,Name_2551,20.0,City_50,81631.38,2020-11-18
2552,Name_2552,21.0,City_51,30935.34,2021-12-25
2553,Name_2553,22.0,City_52,N/A,2022-07-19
2554,Name_2554,23.0,City_53,87700.6,2020-06-12
2555,Name_2555,24.0,City_54,64169.21,2021-03-18
2556,Name_2556,,,73376.76,2022-01-14
2557,Name_2557,26.0,City_56,39864.39,2020-04-03
2558,Name_2558,,City_57,68463.73,2021-11-21
2559,Name_2559,28.0,City_58,118184.06,2022-11-07
2560,Name_2560,29.0,City_59,38778.56,2020-03-01
2561,Name_2561,30.0,City_60,58075.33,2021-08-24
2562,Name_2562,31.0,City_61,112547.95,2022-11-22
2563,Name_2563,32.0,City_62,106759.26,2020-01-04
2564,Name_2564,33.0,City_63,94502.92,2021-03-14
2565,Name_2565,34.0,City_64,88816.03,2022-06-19
2566,Name_2566,35.0,City_65,108260.36,unknown
2567,Name_2567,36.0,City_66,109366.71,unknown
2568,Name_2568,37.0,City_67,55924.57,2022-01-10
2569,Name_2569,,City_68,80534.26,2020-04-10
2570,Name_2570,39.0,City_69,110200.43,2021-08-23
2571,,40.0,City_70,75216.17,2022-07-07
2572,Name_2572,41.0,City_71,74788.58,2020-08-18
2573,Name_2573,42.0,City_72,31506.33,2021-03-12
2574,Name_2574,,City_73,68106.49,2022-12-08
2575,Name_2575,44.0,City_74,N/A,2020-05-23
2576,Name_2576,45.0,City_75,108396.75,2021-06-05
2577,Name_2577,46.0,City_76,97083.94,2022-04-05
2578,Name_2578,47.0,City_77,70819.61,2020-08-07
